# Source:, PartitioningMethods
# RunDate:, 2026-05-25 00:05:29
# argsQC:, {'physical_bounds': True, 'despike': True, 'coord_rotation': True, 'density_correction': True, 'fluctuations': 'LD', 'filtercut': 5, 'maxGapsInterpolate': 5, 'RemainingData': 95, 'saveprocessed': True, 'time_lag_correction': True, 'max_lag_seconds': 5, 'saveplotlag': True, 'type_lag': 'both', 'outfolder': 'results/'}
# siteDetails:, {'hi': 2.5, 'zi': 4.0, 'freq': 20, 'length': 30, 'PreProcessing': True, 'ppath': 'C3'}

u,v,w,Ts,co2,h2o,Tair,P,u_p,v_p,w_p,co2_p,h2o_p,Ts_p,rho_moist_air,rho_dry_air,T,Tv,T_p,Tv_p,num_idx
1.5372128013837283,-0.06729724147319069,-0.16742024134165673,32.7448,683.2111,10.75594,31.79996,100.9855,0.49743683112647497,-0.12179921653668871,-0.17526578032510853,5.936619798910786,-0.986889278848422,-1.05807664330748,1.1502838677170601,1.1395279277170602,31.292957683623854,33.02947496399531,-0.9212600319428788,-1.0849034298495823,0
1.532046920926456,-0.1250392633032772,-0.15635398310110468,32.73834,683.7825,10.68243,31.79895,100.9855,0.4922526197745727,-0.17953821039516135,-0.16419908620917198,6.445581158348357,-1.0615183974931066,-1.064544440352691,1.150308160352031,1.1396257303520312,31.296434087461137,33.02106664951748,-0.9177895428173954,-1.093319910457609,1
1.5192739319157378,-0.18555342126203545,-0.1847995761125219,32.68947,683.7338,10.67875,31.79895,100.9859,0.47946129986922426,-0.24004934038230574,-0.1926442433452047,6.285891624047624,-1.0671770353954408,-1.1134222373979057,1.1504965248166286,1.1398177748166285,31.248523601177737,32.972008509573016,-0.965705943812587,-1.1423862165322731,2
1.626985113063355,-0.18139975907410788,-0.18055634148076766,32.73716,683.892,10.65654,31.79895,100.9859,0.5871541501222115,-0.23589265022276434,-0.18840057283806594,6.535537511915048,-1.0877818640125707,-1.0657400344431096,1.150317154164822,1.139660614164822,31.298749008209825,33.0192013709393,-0.9154864514922991,-1.0952015212961825,3
1.586295694674727,-0.1370085922813192,-0.18805903395190582,32.74165,684.0704,10.63925,31.79895,100.9859,0.5464464008389536,-0.1914984554583618,-0.1959028294338196,6.71260602156913,-1.1051091740982903,-1.0612578314883265,1.150300269349489,1.139661019349489,31.305519780509712,33.023244160684385,-0.908721593904211,-1.0911668976812905,4
1.6833770900231582,-0.10613887812283135,-0.10960290554586696,32.78111,683.8538,10.66714,31.79895,100.9859,0.6435094652927544,-0.16062571332826012,-0.11744626515239623,6.601935590213685,-1.0753575913171685,-1.0218056285335422,1.1501518998403255,1.1394847598403255,31.340862155822435,33.06351153807407,-0.8733851333032803,-1.0509076864218088,5
1.7493822908700272,-0.08086539930658754,-0.11613899503483127,32.7979,683.7735,10.6929,31.79895,100.9859,0.7094963352449934,-0.13534920654040244,-0.12398191876597603,6.5757930583688395,-1.0486525543285836,-1.0050234255787558,1.1500887810857978,1.1393958810857978,31.35403242806285,33.081011288615116,-0.860220775774664,-1.0334161020109534,6
1.6521885327959571,-0.05968800393843063,-0.15317774941318302,32.79876,683.5938,10.69003,31.79895,100.9859,0.6122842462762932,-0.11416878320063169,-0.16102023726894327,6.396127508792963,-1.051535682523791,-1.0041712226239667,1.1500855482688004,1.1393955182688005,31.355270041216272,33.08179724682037,-0.8589890773330353,-1.0326383099358978,7
1.596100135447674,0.020040370392090584,-0.21436180757512108,32.79996,683.4595,10.69168,31.79895,100.9859,0.5561775180333801,-0.03443738089849663,-0.22220385955549682,6.265573579494832,-1.0498331021632936,-1.0029790196691764,1.1500810373917343,1.1393893573917342,31.356236992299785,33.08304294268629,-0.8580280409613223,-1.0314007802001726,8
1.6385854494958427,0.10375693287463392,-0.18354456829602747,32.86177,683.241,10.76651,31.79895,100.9859,0.5986445011869188,0.04928220955566055,-0.1913861844010187,6.233352626869808,-0.9717190548507576,-0.941176816714389,1.1498487374742468,1.1390822274742467,31.40740446540258,33.14693971266621,-0.806866482570328,-0.9675121763504464,9
